Post Code,Post Office Name,Post Office Level,Phone,Province,District,Commune,Address,Status,Branch,Pickup Branch,Commune EN,Commune Khmer,Phone Number,Main Branch Phone,Branch Code,Branch EN,Branch Khmer,Category,Post office level,Type,Latitude,Longitude,Search Text
BANA001,Chamnaom,AGENT,0716111197,Banteay Meanchey,Mongkol Borei,Chamnaom,"Chamnaom, Mongkol Borei, Banteay Meanchey, Cambodia",ACTIVE,BAN,BANA001,Chamnaom,Chamnaom,0716111197,0316000285,BAN,Banteay Meanchey,Banteay Meanchey,AGENT,AGENT,AGENT,13.437565,102.934632,BANA001 | Chamnaom | 0716111197 | BAN | Banteay Meanchey | Mongkol Borei | AGENT
PRHA001,Pal Hal,AGENT,0972269860,Preah Vihear,Preah Vihear,Pal Hal,"Pal Hal, Preah Vihear, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA001,Pal Hal,Pal Hal,0972269860,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.737871,104.978647,PRHA001 | Pal Hal | 0972269860 | PRH | Preah Vihear | Preah Vihear | AGENT
PRHA002,Toek Kraham,AGENT,0974833461,Preah Vihear,Preah Vihear,Toek Kraham,"Toek Kraham, Preah Vihear, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA002,Toek Kraham,Toek Kraham,0974833461,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,14.148894,105.082134,PRHA002 | Toek Kraham | 0974833461 | PRH | Preah Vihear | Preah Vihear | AGENT
PRHA003,Rumdaoh Srae,AGENT,066286770,Preah Vihear,Choam Ksant,Rumdaoh Srae,"Rumdaoh Srae, Choam Ksant, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA003,Rumdaoh Srae,Rumdaoh Srae,066286770,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,14.171889,104.787173,PRHA003 | Rumdaoh Srae | 066286770 | PRH | Preah Vihear | Choam Ksant | AGENT
PRHA004,Kantuot,AGENT,0889903333,Preah Vihear,Choam Ksant,Kantuot,"Kantuot, Choam Ksant, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA004,Kantuot,Kantuot,0889903333,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,14.238194,104.728915,PRHA004 | Kantuot | 0889903333 | PRH | Preah Vihear | Choam Ksant | AGENT
PRHA005,Kuleaen Tboung,AGENT,0313309030,Preah Vihear,Kuleaen,Kuleaen Tboung,"Kuleaen Tboung, Kuleaen, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA005,Kuleaen Tboung,Kuleaen Tboung,0313309030,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.818537,104.702415,PRHA005 | Kuleaen Tboung | 0313309030 | PRH | Preah Vihear | Kuleaen | AGENT
PRHA006,Choam Khsan,AGENT,0316692222,Preah Vihear,Preah Vihear,Choam Khsan,"Choam Khsan, Preah Vihear, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA006,Choam Khsan,Choam Khsan,0316692222,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,14.220675,104.943625,PRHA006 | Choam Khsan | 0316692222 | PRH | Preah Vihear | Preah Vihear | AGENT
PRHA007,Kampong Sralau Pir,AGENT,0977477105,Preah Vihear,Chhaeb,Kampong Sralau Pir,"Kampong Sralau Pir, Chhaeb, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA007,Kampong Sralau Pir,Kampong Sralau Pir,0977477105,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.975337,105.848255,PRHA007 | Kampong Sralau Pir | 0977477105 | PRH | Preah Vihear | Chhaeb | AGENT
PRHA008,Chamraeun,AGENT,0979999660,Preah Vihear,Sangkum Thmei,Chamraeun,"Chamraeun, Sangkum Thmei, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA008,Chamraeun,Chamraeun,0979999660,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.579335,104.896452,PRHA008 | Chamraeun | 0979999660 | PRH | Preah Vihear | Sangkum Thmei | AGENT
PRHA009,S'ang,AGENT,0887799550,Preah Vihear,Chey Saen,S'ang,"S'ang, Chey Saen, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA009,S'ang,S'ang,0887799550,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.653966,105.260717,PRHA009 | S'ang | 0887799550 | PRH | Preah Vihear | Chey Saen | AGENT
PRHA010,Preah Khleang,AGENT,0883220036,Preah Vihear,Tbaeng Mean Chey,Preah Khleang,"Preah Khleang, Tbaeng Mean Chey, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA010,Preah Khleang,Preah Khleang,0883220036,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.620566,105.030259,PRHA010 | Preah Khleang | 0883220036 | PRH | Preah Vihear | Tbaeng Mean Chey | AGENT
PRHA011,Robieb,AGENT,0972123227,Preah Vihear,Rovieng,Robieb,"Robieb, Rovieng, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA011,Robieb,Robieb,0972123227,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.357681,105.114889,PRHA011 | Robieb | 0972123227 | PRH | Preah Vihear | Rovieng | AGENT
PRHA012,Chhaeb Muoy,AGENT,0977268488,Preah Vihear,Chhaeb,Chhaeb Muoy,"Chhaeb Muoy, Chhaeb, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA012,Chhaeb Muoy,Chhaeb Muoy,0977268488,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.768454,105.408876,PRHA012 | Chhaeb Muoy | 0977268488 | PRH | Preah Vihear | Chhaeb | AGENT
PRHA013,Rummeakney,AGENT,0312353506,Preah Vihear,Preah Vihear,Rummeakney,"Rummeakney, Preah Vihear, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA013,Rummeakney,Rummeakney,0312353506,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.304101,105.002355,PRHA013 | Rummeakney | 0312353506 | PRH | Preah Vihear | Preah Vihear | AGENT
PRHA015,Phnum Tbaeng Pir,AGENT,0975434842,Preah Vihear,Kuleaen,Phnum Tbaeng Pir,"Phnum Tbaeng Pir, Kuleaen, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA015,Phnum Tbaeng Pir,Phnum Tbaeng Pir,0975434842,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.716508,104.77564,PRHA015 | Phnum Tbaeng Pir | 0975434842 | PRH | Preah Vihear | Kuleaen | AGENT
PRHA016,Srayang,AGENT,0882224111,Preah Vihear,Kuleaen,Srayang,"Srayang, Kuleaen, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA016,Srayang,Srayang,0882224111,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.705809,104.545423,PRHA016 | Srayang | 0882224111 | PRH | Preah Vihear | Kuleaen | AGENT
PRHA017,Sroyang Market,AGENT,0314555596,Preah Vihear,Preah Vihear,Sroyang Market,"Sroyang Market, Preah Vihear, Preah Vihear, Cambodia",ACTIVE,PRH,PRHA017,Sroyang Market,Sroyang Market,0314555596,0974477281,PRH,Preah Vihear,Preah Vihear,AGENT,AGENT,AGENT,13.703427,104.5541989,PRHA017 | Sroyang Market | 0314555596 | PRH | Preah Vihear | Preah Vihear | AGENT
PRHP001,Preah Vihear,POST,0974477281,Preah Vihear,Preah Vihear,Preah Vihear,"Preah Vihear, Preah Vihear, Preah Vihear, Cambodia",ACTIVE,PRH,PRHP001,Preah Vihear,Preah Vihear,0974477281,0974477281,PRH,Preah Vihear,Preah Vihear,POST,POST,POST,13.794295,104.97836,PRHP001 | Preah Vihear | 0974477281 | PRH | Preah Vihear | Preah Vihear | POST
PRHS001,Kampong Pranak,POST,0977778830,Preah Vihear,Preah Vihear,Kampong Pranak,"Kampong Pranak, Preah Vihear, Preah Vihear, Cambodia",ACTIVE,PRH,PRHS001,Kampong Pranak,Kampong Pranak,0977778830,0974477281,PRH,Preah Vihear,Preah Vihear,POST,POST,POST,13.805255,104.97862,PRHS001 | Kampong Pranak | 0977778830 | PRH | Preah Vihear | Preah Vihear | POST
PURA001,Kandieng,AGENT,0975599822,Pursat,Kandieng,Kandieng,"Kandieng, Kandieng, Pursat, Cambodia",ACTIVE,PUR,PURA001,Kandieng,Kandieng,0975599822,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.584246,103.956298,PURA001 | Kandieng | 0975599822 | PUR | Pursat | Kandieng | AGENT
PURA002,Srae Sdok,AGENT,060382388,Pursat,Kandieng,Srae Sdok,"Srae Sdok, Kandieng, Pursat, Cambodia",ACTIVE,PUR,PURA002,Srae Sdok,Srae Sdok,060382388,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.662178,103.94826,PURA002 | Srae Sdok | 060382388 | PUR | Pursat | Kandieng | AGENT
PURA003,Chheu Tom,AGENT,0712510096,Pursat,Krakor,Chheu Tom,"Chheu Tom, Krakor, Pursat, Cambodia",ACTIVE,PUR,PURA003,Chheu Tom,Chheu Tom,0712510096,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.296662,104.174028,PURA003 | Chheu Tom | 0712510096 | PUR | Pursat | Krakor | AGENT
PURA004,Phteah Rung,AGENT,0883656115,Pursat,Ta Lou Senchey,Phteah Rung,"Phteah Rung, Ta Lou Senchey, Pursat, Cambodia",ACTIVE,PUR,PURA004,Phteah Rung,Phteah Rung,0883656115,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.423372,103.729909,PURA004 | Phteah Rung | 0883656115 | PUR | Pursat | Ta Lou Senchey | AGENT
PURA005,Sna Ansa,AGENT,0977934754,Pursat,Krakor,Sna Ansa,"Sna Ansa, Krakor, Pursat, Cambodia",ACTIVE,PUR,PURA005,Sna Ansa,Sna Ansa,0977934754,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.53697,104.145334,PURA005 | Sna Ansa | 0977934754 | PUR | Pursat | Krakor | AGENT
PURA006,Leach,AGENT,0973333773,Pursat,Phnum Kravanh,Leach,"Leach, Phnum Kravanh, Pursat, Cambodia",ACTIVE,PUR,PURA006,Leach,Leach,0973333773,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.351028,103.768345,PURA006 | Leach | 0973333773 | PUR | Pursat | Phnum Kravanh | AGENT
PURA007,Ta Lou 01,AGENT,0715421918,Pursat,Ta Lou Senchey,Ta Lou 01,"Ta Lou 01, Ta Lou Senchey, Pursat, Cambodia",ACTIVE,PUR,PURA007,Ta Lou 01,Ta Lou 01,0715421918,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.4878,103.5941,PURA007 | Ta Lou 01 | 0715421918 | PUR | Pursat | Ta Lou Senchey | AGENT
PURA008,Anlung Tnaot,AGENT,0974178777,Pursat,Pursat,Anlung Tnaot,"Anlung Tnaot, Pursat, Pursat, Cambodia",ACTIVE,PUR,PURA008,Anlung Tnaot,Anlung Tnaot,0974178777,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.533559,104.204472,PURA008 | Anlung Tnaot | 0974178777 | PUR | Pursat | Pursat | AGENT
PURA009,Me Tuek,AGENT,067300991,Pursat,Bakan,Me Tuek,"Me Tuek, Bakan, Pursat, Cambodia",ACTIVE,PUR,PURA009,Me Tuek,Me Tuek,067300991,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.69584,103.740165,PURA009 | Me Tuek | 067300991 | PUR | Pursat | Bakan | AGENT
PURA010,Pramaoy 01,AGENT,0889002282,Pursat,Veal Veaeng,Pramaoy 01,"Pramaoy 01, Veal Veaeng, Pursat, Cambodia",ACTIVE,PUR,PURA010,Pramaoy 01,Pramaoy 01,0889002282,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.306994,103.095853,PURA010 | Pramaoy 01 | 0889002282 | PUR | Pursat | Veal Veaeng | AGENT
PURA011,Pramaoy 02,AGENT,0884370168,Pursat,Veal Veaeng,Pramaoy 02,"Pramaoy 02, Veal Veaeng, Pursat, Cambodia",ACTIVE,PUR,PURA011,Pramaoy 02,Pramaoy 02,0884370168,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.355181,103.469557,PURA011 | Pramaoy 02 | 0884370168 | PUR | Pursat | Veal Veaeng | AGENT
PURA012,Ou Ta Paong,AGENT,0977395398,Pursat,Bakan,Ou Ta Paong,"Ou Ta Paong, Bakan, Pursat, Cambodia",ACTIVE,PUR,PURA012,Ou Ta Paong,Ou Ta Paong,0977395398,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.660656,103.670925,PURA012 | Ou Ta Paong | 0977395398 | PUR | Pursat | Bakan | AGENT
PURA013,Ou Saom,AGENT,0889469666,Pursat,Veal Veaeng,Ou Saom,"Ou Saom, Veal Veaeng, Pursat, Cambodia",ACTIVE,PUR,PURA013,Ou Saom,Ou Saom,0889469666,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.080807,103.205989,PURA013 | Ou Saom | 0889469666 | PUR | Pursat | Veal Veaeng | AGENT
PURA014,Snam Preah,AGENT,0976632663,Pursat,Bakan,Snam Preah,"Snam Preah, Bakan, Pursat, Cambodia",ACTIVE,PUR,PURA014,Snam Preah,Snam Preah,0976632663,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.626963,103.836676,PURA014 | Snam Preah | 0976632663 | PUR | Pursat | Bakan | AGENT
PURA015,Ou Sandan,AGENT,0977990073,Pursat,Krakor,Ou Sandan,"Ou Sandan, Krakor, Pursat, Cambodia",ACTIVE,PUR,PURA015,Ou Sandan,Ou Sandan,0977990073,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.557407,104.114851,PURA015 | Ou Sandan | 0977990073 | PUR | Pursat | Krakor | AGENT
PURA016,Ta Lou 02,AGENT,0966719553,Pursat,Ta Lou Senchey,Ta Lou 02,"Ta Lou 02, Ta Lou Senchey, Pursat, Cambodia",ACTIVE,PUR,PURA016,Ta Lou 02,Ta Lou 02,0966719553,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.4892,103.6503,PURA016 | Ta Lou 02 | 0966719553 | PUR | Pursat | Ta Lou Senchey | AGENT
PURA017,Boeng Khnar,AGENT,0713222192,Pursat,Bakan,Boeng Khnar,"Boeng Khnar, Bakan, Pursat, Cambodia",ACTIVE,PUR,PURA017,Boeng Khnar,Boeng Khnar,0713222192,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.632193,103.734616,PURA017 | Boeng Khnar | 0713222192 | PUR | Pursat | Bakan | AGENT
PURA018,Trapeang Chong,AGENT,0976877444,Pursat,Pursat,Trapeang Chong,"Trapeang Chong, Pursat, Pursat, Cambodia",ACTIVE,PUR,PURA018,Trapeang Chong,Trapeang Chong,0976877444,0977738488,PUR,Pursat,Pursat,AGENT,AGENT,AGENT,12.580989,103.737537,PURA018 | Trapeang Chong | 0976877444 | PUR | Pursat | Pursat | AGENT
PURP001,Pousat,POST,0977738488,Pursat,Pursat,Pousat,"Pousat, Pursat, Pursat, Cambodia",ACTIVE,PUR,PURP001,Pousat,Pousat,0977738488,0977738488,PUR,Pursat,Pursat,POST,POST,POST,12.53454,103.91531,PURP001 | Pousat | 0977738488 | PUR | Pursat | Pursat | POST
PURS001,Phteah Prey,POST,0268747,Pursat,Pursat,Phteah Prey,"Phteah Prey, Pursat, Pursat, Cambodia",ACTIVE,PUR,PURS001,Phteah Prey,Phteah Prey,0268747,0977738488,PUR,Pursat,Pursat,POST,POST,POST,12.537229,103.920705,PURS001 | Phteah Prey | 0268747 | PUR | Pursat | Pursat | POST
PURS002,Boeng Khnar,POST,0806941,Pursat,Bakan,Boeng Khnar,"Boeng Khnar, Bakan, Pursat, Cambodia",ACTIVE,PUR,PURS002,Boeng Khnar,Boeng Khnar,0806941,0977738488,PUR,Pursat,Pursat,POST,POST,POST,12.635697,103.72688,PURS002 | Boeng Khnar | 0806941 | PUR | Pursat | Bakan | POST
ROTA001,Trapeang Chres,AGENT,0974707171,Ratanak Kiri,Koun Mom,Trapeang Chres,"Trapeang Chres, Koun Mom, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA001,Trapeang Chres,Trapeang Chres,0974707171,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.57925,106.772128,ROTA001 | Trapeang Chres | 0974707171 | ROT | Ratanak Kiri | Koun Mom | AGENT
ROTA002,Labansiek,AGENT,0975578077,Ratanak Kiri,Ban Lung,Labansiek,"Labansiek, Ban Lung, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA002,Labansiek,Labansiek,0975578077,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.739982,106.991325,ROTA002 | Labansiek | 0975578077 | ROT | Ratanak Kiri | Ban Lung | AGENT
ROTA003,Ta Veaeng Leu,AGENT,0717272436,Ratanak Kiri,Ta Veaeng,Ta Veaeng Leu,"Ta Veaeng Leu, Ta Veaeng, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA003,Ta Veaeng Leu,Ta Veaeng Leu,0717272436,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,14.045859,107.107888,ROTA003 | Ta Veaeng Leu | 0717272436 | ROT | Ratanak Kiri | Ta Veaeng | AGENT
ROTA004,Keh Chong,AGENT,0974970505,Ratanak Kiri,Bar Kaev,Keh Chong,"Keh Chong, Bar Kaev, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA004,Keh Chong,Keh Chong,0974970505,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.751117,107.24869,ROTA004 | Keh Chong | 0974970505 | ROT | Ratanak Kiri | Bar Kaev | AGENT
ROTA005,Lum Choar,AGENT,0979818199,Ratanak Kiri,Ou Ya Dav,Lum Choar,"Lum Choar, Ou Ya Dav, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA005,Lum Choar,Lum Choar,0979818199,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.670254,107.349959,ROTA005 | Lum Choar | 0979818199 | ROT | Ratanak Kiri | Ou Ya Dav | AGENT
ROTA006,Chey Otdam 01,AGENT,0977740002,Ratanak Kiri,Lumphat,Chey Otdam 01,"Chey Otdam 01, Lumphat, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA006,Chey Otdam 01,Chey Otdam 01,0977740002,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.486692,106.981576,ROTA006 | Chey Otdam 01 | 0977740002 | ROT | Ratanak Kiri | Lumphat | AGENT
ROTA007,Malik,AGENT,0974538161,Ratanak Kiri,Andoung Meas,Malik,"Malik, Andoung Meas, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA007,Malik,Malik,0974538161,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.865468,107.305068,ROTA007 | Malik | 0974538161 | ROT | Ratanak Kiri | Andoung Meas | AGENT
ROTA008,Kachanh 01,AGENT,0978252640,Ratanak Kiri,Ban Lung,Kachanh 01,"Kachanh 01, Ban Lung, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA008,Kachanh 01,Kachanh 01,0978252640,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.719616,106.956511,ROTA008 | Kachanh 01 | 0978252640 | ROT | Ratanak Kiri | Ban Lung | AGENT
ROTA009,Kachanh 02,AGENT,0888989883,Ratanak Kiri,Ban Lung,Kachanh 02,"Kachanh 02, Ban Lung, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA009,Kachanh 02,Kachanh 02,0888989883,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.713741,106.977345,ROTA009 | Kachanh 02 | 0888989883 | ROT | Ratanak Kiri | Ban Lung | AGENT
ROTA010,Teun,AGENT,0885949079,Ratanak Kiri,Koun Mom,Teun,"Teun, Koun Mom, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA010,Teun,Teun,0885949079,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.683354,106.88182,ROTA010 | Teun | 0885949079 | ROT | Ratanak Kiri | Koun Mom | AGENT
ROTA011,Chey Otdam 02,AGENT,0975862533,Ratanak Kiri,Lumphat,Chey Otdam 02,"Chey Otdam 02, Lumphat, Ratanak Kiri, Cambodia",INACTIVE,ROT,ROTA011,Chey Otdam 02,Chey Otdam 02,0975862533,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.459472,106.95973,ROTA011 | Chey Otdam 02 | 0975862533 | ROT | Ratanak Kiri | Lumphat | AGENT
ROTA012,Ba Tang,AGENT,060929929,Ratanak Kiri,Lumphat,Ba Tang,"Ba Tang, Lumphat, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA012,Ba Tang,Ba Tang,060929929,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.580911,106.957987,ROTA012 | Ba Tang | 060929929 | ROT | Ratanak Kiri | Lumphat | AGENT
ROTA013,Ou Chum,AGENT,0313377735,Ratanak Kiri,Ou Chum,Ou Chum,"Ou Chum, Ou Chum, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA013,Ou Chum,Ou Chum,0313377735,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.796013,106.993309,ROTA013 | Ou Chum | 0313377735 | ROT | Ratanak Kiri | Ou Chum | AGENT
ROTA014,Trapeang Kraham 01,AGENT,0974821222,Ratanak Kiri,Koun Mom,Trapeang Kraham 01,"Trapeang Kraham 01, Koun Mom, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA014,Trapeang Kraham 01,Trapeang Kraham 01,0974821222,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.508764,106.654464,ROTA014 | Trapeang Kraham 01 | 0974821222 | ROT | Ratanak Kiri | Koun Mom | AGENT
ROTA015,Veun Sai,AGENT,0978441069,Ratanak Kiri,Veun Sai,Veun Sai,"Veun Sai, Veun Sai, Ratanak Kiri, Cambodia",INACTIVE,ROT,ROTA015,Veun Sai,Veun Sai,0978441069,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.9749,106.8164,ROTA015 | Veun Sai | 0978441069 | ROT | Ratanak Kiri | Veun Sai | AGENT
ROTA016,Trapeang Kraham 02,AGENT,0979604499,Ratanak Kiri,Koun Mom,Trapeang Kraham 02,"Trapeang Kraham 02, Koun Mom, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA016,Trapeang Kraham 02,Trapeang Kraham 02,0979604499,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.542316,106.686128,ROTA016 | Trapeang Kraham 02 | 0979604499 | ROT | Ratanak Kiri | Koun Mom | AGENT
ROTA017,Srae Angkrong,AGENT,0972997353,Ratanak Kiri,Banlung,Srae Angkrong,"Srae Angkrong, Banlung, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTA017,Srae Angkrong,Srae Angkrong,0972997353,,ROT,Ratanak Kiri,Ratanak Kiri,AGENT,AGENT,AGENT,13.433351,106.61364,ROTA017 | Srae Angkrong | 0972997353 | ROT | Ratanak Kiri | Banlung | AGENT
ROTP001,Ban Lung,POST,0972959859,Ratanak Kiri,Banlung,Ban Lung,"Ban Lung, Banlung, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTP001,Ban Lung,Ban Lung,0972959859,,ROT,Ratanak Kiri,Ratanak Kiri,POST,POST,POST,13.737743,106.987674,ROTP001 | Ban Lung | 0972959859 | ROT | Ratanak Kiri | Banlung | POST
ROTS001,Labansiek,POST,0975330962,Ratanak Kiri,Ban Lung,Labansiek,"Labansiek, Ban Lung, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTS001,Labansiek,Labansiek,0975330962,,ROT,Ratanak Kiri,Ratanak Kiri,POST,POST,POST,13.7367,106.9864,ROTS001 | Labansiek | 0975330962 | ROT | Ratanak Kiri | Ban Lung | POST
ROTS002,La Minh,POST,0977773839,Ratanak Kiri,Bar Kaev,La Minh,"La Minh, Bar Kaev, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTS002,La Minh,La Minh,0977773839,,ROT,Ratanak Kiri,Ratanak Kiri,POST,POST,POST,13.686,107.2169,ROTS002 | La Minh | 0977773839 | ROT | Ratanak Kiri | Bar Kaev | POST
ROTS003,Boeng Kansaeng,POST,0315555236,Ratanak Kiri,Ban Lung,Boeng Kansaeng,"Boeng Kansaeng, Ban Lung, Ratanak Kiri, Cambodia",ACTIVE,ROT,ROTS003,Boeng Kansaeng,Boeng Kansaeng,0315555236,,ROT,Ratanak Kiri,Ratanak Kiri,POST,POST,POST,13.7451,106.9894,ROTS003 | Boeng Kansaeng | 0315555236 | ROT | Ratanak Kiri | Ban Lung | POST
HUBSIE001,Hub vùng HUBSIE001,WAREHOUSE,0976241999,Siem Reap,Siem Reap,Hub vùng HUBSIE001,"Hub vùng HUBSIE001, Siem Reap, Siem Reap, Cambodia",INACTIVE,SIE,HUBSIE001,Hub vùng HUBSIE001,Hub vùng HUBSIE001,0976241999,,SIE,Siem Reap,Siem Reap,WAREHOUSE,WAREHOUSE,WAREHOUSE,13.663216983310829,104.22347632585762,HUBSIE001 | Hub vùng HUBSIE001 | 0976241999 | SIE | Siem Reap | Siem Reap | WAREHOUSE
HZ2P01,Head Office Z2,DEPARTMENT,0976241999,Siem Reap,Siem Reap,Head Office Z2,"Head Office Z2, Siem Reap, Siem Reap, Cambodia",ACTIVE,SIE,HZ2P01,Head Office Z2,Head Office Z2,0976241999,,SIE,Siem Reap,Siem Reap,DEPARTMENT,DEPARTMENT,DEPARTMENT,,,HZ2P01 | Head Office Z2 | 0976241999 | SIE | Siem Reap | Siem Reap | DEPARTMENT
SIEA001,Svay Leu,AGENT,0979053555,Siem Reap,Svay Leu,Svay Leu,"Svay Leu, Svay Leu, Siem Reap, Cambodia",ACTIVE,SIE,SIEA001,Svay Leu,Svay Leu,0979053555,,SIE,Siem Reap,Siem Reap,AGENT,AGENT,AGENT,13.551747,104.252698,SIEA001 | Svay Leu | 0979053555 | SIE | Siem Reap | Svay Leu | AGENT
SIEA002,Puok 01,AGENT,0975481444,Siem Reap,Puok,Puok 01,"Puok 01, Puok, Siem Reap, Cambodia",ACTIVE,SIE,SIEA002,Puok 01,Puok 01,0975481444,,SIE,Siem Reap,Siem Reap,AGENT,AGENT,AGENT,13.400147,103.79594,SIEA002 | Puok 01 | 0975481444 | SIE | Siem Reap | Puok | AGENT
SIEA003,Dam Daek,AGENT,066865653,Siem Reap,Soutr Nikom,Dam Daek,"Dam Daek, Soutr Nikom, Siem Reap, Cambodia",ACTIVE,SIE,SIEA003,Dam Daek,Dam Daek,066865653,,SIE,Siem Reap,Siem Reap,AGENT,AGENT,AGENT,13.248097,104.124303,SIEA003 | Dam Daek | 066865653 | SIE | Siem Reap | Soutr Nikom | AGENT
SIEA005,Srangae,AGENT,0974343776,Siem Reap,Siem Reap,Srangae,"Srangae, Siem Reap, Siem Reap, Cambodia",ACTIVE,SIE,SIEA005,Srangae,Srangae,0974343776,,SIE,Siem Reap,Siem Reap,AGENT,AGENT,AGENT,13.365655,103.808087,SIEA005 | Srangae | 0974343776 | SIE | Siem Reap | Siem Reap | AGENT
